orderID,productID,unitPrice,quantity,discount,customerID,employeeID,orderDate,productName,categoryID,discontinued,categoryName,companyName,country,firstName,lastName,title,revenue
10857,29,123.79,10,0.25,BERGS,8,2026-01-28,Thüringer Rostbratwurst,6,1,Meat/Poultry,Berglunds snabbköp,Sweden,Laura,Callahan,Inside Sales Coordinator,928.4250000000001
10858,7,30.0,5,0.0,LACOR,2,2026-01-29,Uncle Bob's Organic Dried Pears,7,0,Produce,La corne d'abondance,France,Andrew,Fuller,Vice President Sales,150.0
10858,27,43.9,10,0.0,LACOR,2,2026-01-29,Schoggi Schokolade,3,0,Confections,La corne d'abondance,France,Andrew,Fuller,Vice President Sales,439.0
10858,70,15.0,4,0.0,LACOR,2,2026-01-29,Outback Lager,1,0,Beverages,La corne d'abondance,France,Andrew,Fuller,Vice President Sales,60.0
10859,24,4.5,40,0.25,FRANK,1,2026-01-29,Guaraná Fantástica,1,1,Beverages,Frankenversand,Germany,Nancy,Davolio,Sales Representative,135.0
10859,54,7.45,35,0.25,FRANK,1,2026-01-29,Tourtière,6,0,Meat/Poultry,Frankenversand,Germany,Nancy,Davolio,Sales Representative,195.5625
10859,64,33.25,30,0.25,FRANK,1,2026-01-29,Wimmers gute Semmelknödel,5,0,Grains/Cereals,Frankenversand,Germany,Nancy,Davolio,Sales Representative,748.125
10860,51,53.0,3,0.0,FRANR,3,2026-01-29,Manjimup Dried Apples,7,0,Produce,France restauration,France,Janet,Leverling,Sales Representative,159.0
10860,76,18.0,20,0.0,FRANR,3,2026-01-29,Lakkalikööri,1,0,Beverages,France restauration,France,Janet,Leverling,Sales Representative,360.0
10861,17,39.0,42,0.0,WHITC,4,2026-01-30,Alice Mutton,6,1,Meat/Poultry,White Clover Markets,USA,Margaret,Peacock,Sales Representative,1638.0
10861,18,62.5,20,0.0,WHITC,4,2026-01-30,Carnarvon Tigers,8,0,Seafood,White Clover Markets,USA,Margaret,Peacock,Sales Representative,1250.0
10861,21,10.0,40,0.0,WHITC,4,2026-01-30,Sir Rodney's Scones,3,0,Confections,White Clover Markets,USA,Margaret,Peacock,Sales Representative,400.0
10861,33,2.5,35,0.0,WHITC,4,2026-01-30,Geitost,4,0,Dairy Products,White Clover Markets,USA,Margaret,Peacock,Sales Representative,87.5
10861,62,49.3,3,0.0,WHITC,4,2026-01-30,Tarte au sucre,3,0,Confections,White Clover Markets,USA,Margaret,Peacock,Sales Representative,147.89999999999998
10862,11,21.0,25,0.0,LEHMS,8,2026-01-30,Queso Cabrales,4,0,Dairy Products,Lehmanns Marktstand,Germany,Laura,Callahan,Inside Sales Coordinator,525.0
10862,52,7.0,8,0.0,LEHMS,8,2026-01-30,Filo Mix,5,0,Grains/Cereals,Lehmanns Marktstand,Germany,Laura,Callahan,Inside Sales Coordinator,56.0
10863,1,18.0,20,0.15,HILAA,4,2026-02-02,Chai,1,0,Beverages,HILARION-Abastos,Venezuela,Margaret,Peacock,Sales Representative,306.0
10863,58,13.25,12,0.15,HILAA,4,2026-02-02,Escargots de Bourgogne,8,0,Seafood,HILARION-Abastos,Venezuela,Margaret,Peacock,Sales Representative,135.15
10864,35,18.0,4,0.0,AROUT,4,2026-02-02,Steeleye Stout,1,0,Beverages,Around the Horn,UK,Margaret,Peacock,Sales Representative,72.0
10864,67,14.0,15,0.0,AROUT,4,2026-02-02,Laughing Lumberjack Lager,1,0,Beverages,Around the Horn,UK,Margaret,Peacock,Sales Representative,210.0
10865,38,263.5,60,0.05,QUICK,2,2026-02-02,Côte de Blaye,1,0,Beverages,QUICK-Stop,Germany,Andrew,Fuller,Vice President Sales,15019.5
10865,39,18.0,80,0.05,QUICK,2,2026-02-02,Chartreuse verte,1,0,Beverages,QUICK-Stop,Germany,Andrew,Fuller,Vice President Sales,1368.0
10866,2,19.0,21,0.25,BERGS,5,2026-02-03,Chang,1,0,Beverages,Berglunds snabbköp,Sweden,Steven,Buchanan,Sales Manager,299.25
10866,24,4.5,6,0.25,BERGS,5,2026-02-03,Guaraná Fantástica,1,1,Beverages,Berglunds snabbköp,Sweden,Steven,Buchanan,Sales Manager,20.25
10866,30,25.89,40,0.25,BERGS,5,2026-02-03,Nord-Ost Matjeshering,8,0,Seafood,Berglunds snabbköp,Sweden,Steven,Buchanan,Sales Manager,776.6999999999999
10867,53,32.8,3,0.0,LONEP,6,2026-02-03,Perth Pasties,6,1,Meat/Poultry,Lonesome Pine Restaurant,USA,Michael,Suyama,Sales Representative,98.39999999999999
10868,26,31.23,20,0.0,QUEEN,7,2026-02-04,Gumbär Gummibärchen,3,0,Confections,Queen Cozinha,Brazil,Robert,King,Sales Representative,624.6
10868,35,18.0,30,0.0,QUEEN,7,2026-02-04,Steeleye Stout,1,0,Beverages,Queen Cozinha,Brazil,Robert,King,Sales Representative,540.0
10868,49,20.0,42,0.1,QUEEN,7,2026-02-04,Maxilaku,3,0,Confections,Queen Cozinha,Brazil,Robert,King,Sales Representative,756.0
10869,1,18.0,40,0.0,SEVES,5,2026-02-04,Chai,1,0,Beverages,Seven Seas Imports,UK,Steven,Buchanan,Sales Manager,720.0
10869,11,21.0,10,0.0,SEVES,5,2026-02-04,Queso Cabrales,4,0,Dairy Products,Seven Seas Imports,UK,Steven,Buchanan,Sales Manager,210.0
10869,23,9.0,50,0.0,SEVES,5,2026-02-04,Tunnbröd,5,0,Grains/Cereals,Seven Seas Imports,UK,Steven,Buchanan,Sales Manager,450.0
10869,68,12.5,20,0.0,SEVES,5,2026-02-04,Scottish Longbreads,3,0,Confections,Seven Seas Imports,UK,Steven,Buchanan,Sales Manager,250.0
10870,35,18.0,3,0.0,WOLZA,5,2026-02-04,Steeleye Stout,1,0,Beverages,Wolski  Zajazd,Poland,Steven,Buchanan,Sales Manager,54.0
10870,51,53.0,2,0.0,WOLZA,5,2026-02-04,Manjimup Dried Apples,7,0,Produce,Wolski  Zajazd,Poland,Steven,Buchanan,Sales Manager,106.0
10871,6,25.0,50,0.05,BONAP,9,2026-02-05,Grandma's Boysenberry Spread,2,0,Condiments,Bon app',France,Anne,Dodsworth,Sales Representative,1187.5
10871,16,17.45,12,0.05,BONAP,9,2026-02-05,Pavlova,3,0,Confections,Bon app',France,Anne,Dodsworth,Sales Representative,198.92999999999998
10871,17,39.0,16,0.05,BONAP,9,2026-02-05,Alice Mutton,6,1,Meat/Poultry,Bon app',France,Anne,Dodsworth,Sales Representative,592.8
10872,55,24.0,10,0.05,GODOS,5,2026-02-05,Pâté chinois,6,0,Meat/Poultry,Godos Cocina Típica,Spain,Steven,Buchanan,Sales Manager,228.0
10872,62,49.3,20,0.05,GODOS,5,2026-02-05,Tarte au sucre,3,0,Confections,Godos Cocina Típica,Spain,Steven,Buchanan,Sales Manager,936.6999999999999
10872,64,33.25,15,0.05,GODOS,5,2026-02-05,Wimmers gute Semmelknödel,5,0,Grains/Cereals,Godos Cocina Típica,Spain,Steven,Buchanan,Sales Manager,473.8125
10872,65,21.05,21,0.05,GODOS,5,2026-02-05,Louisiana Fiery Hot Pepper Sauce,2,0,Condiments,Godos Cocina Típica,Spain,Steven,Buchanan,Sales Manager,419.9475
10873,21,10.0,20,0.0,WILMK,4,2026-02-06,Sir Rodney's Scones,3,0,Confections,Wilman Kala,Finland,Margaret,Peacock,Sales Representative,200.0
10873,28,45.6,3,0.0,WILMK,4,2026-02-06,Rössle Sauerkraut,7,1,Produce,Wilman Kala,Finland,Margaret,Peacock,Sales Representative,136.8
10874,10,31.0,10,0.0,GODOS,5,2026-02-06,Ikura,8,0,Seafood,Godos Cocina Típica,Spain,Steven,Buchanan,Sales Manager,310.0
10875,19,9.2,25,0.0,BERGS,4,2026-02-06,Teatime Chocolate Biscuits,3,0,Confections,Berglunds snabbköp,Sweden,Margaret,Peacock,Sales Representative,229.99999999999997
10875,47,9.5,21,0.1,BERGS,4,2026-02-06,Zaanse koeken,3,0,Confections,Berglunds snabbköp,Sweden,Margaret,Peacock,Sales Representative,179.55
10875,49,20.0,15,0.0,BERGS,4,2026-02-06,Maxilaku,3,0,Confections,Berglunds snabbköp,Sweden,Margaret,Peacock,Sales Representative,300.0
10876,46,12.0,21,0.0,BONAP,7,2026-02-09,Spegesild,8,0,Seafood,Bon app',France,Robert,King,Sales Representative,252.0
10876,64,33.25,20,0.0,BONAP,7,2026-02-09,Wimmers gute Semmelknödel,5,0,Grains/Cereals,Bon app',France,Robert,King,Sales Representative,665.0
10877,16,17.45,30,0.25,RICAR,1,2026-02-09,Pavlova,3,0,Confections,Ricardo Adocicados,Brazil,Nancy,Davolio,Sales Representative,392.625
10877,18,62.5,25,0.0,RICAR,1,2026-02-09,Carnarvon Tigers,8,0,Seafood,Ricardo Adocicados,Brazil,Nancy,Davolio,Sales Representative,1562.5
10878,20,81.0,20,0.05,QUICK,4,2026-02-10,Sir Rodney's Marmalade,3,0,Confections,QUICK-Stop,Germany,Margaret,Peacock,Sales Representative,1539.0
10879,40,18.4,12,0.0,WILMK,3,2026-02-10,Boston Crab Meat,8,0,Seafood,Wilman Kala,Finland,Janet,Leverling,Sales Representative,220.79999999999998
10879,65,21.05,10,0.0,WILMK,3,2026-02-10,Louisiana Fiery Hot Pepper Sauce,2,0,Condiments,Wilman Kala,Finland,Janet,Leverling,Sales Representative,210.5
10879,76,18.0,10,0.0,WILMK,3,2026-02-10,Lakkalikööri,1,0,Beverages,Wilman Kala,Finland,Janet,Leverling,Sales Representative,180.0
10880,23,9.0,30,0.2,FOLKO,7,2026-02-10,Tunnbröd,5,0,Grains/Cereals,Folk och fä HB,Sweden,Robert,King,Sales Representative,216.0
10880,61,28.5,30,0.2,FOLKO,7,2026-02-10,Sirop d'érable,2,0,Condiments,Folk och fä HB,Sweden,Robert,King,Sales Representative,684.0
10880,70,15.0,50,0.2,FOLKO,7,2026-02-10,Outback Lager,1,0,Beverages,Folk och fä HB,Sweden,Robert,King,Sales Representative,600.0
10881,73,15.0,10,0.0,CACTU,4,2026-02-11,Röd Kaviar,8,0,Seafood,Cactus Comidas para llevar,Argentina,Margaret,Peacock,Sales Representative,150.0
10882,42,14.0,25,0.0,SAVEA,4,2026-02-11,Singaporean Hokkien Fried Mee,5,1,Grains/Cereals,Save-a-lot Markets,USA,Margaret,Peacock,Sales Representative,350.0
10882,49,20.0,20,0.15,SAVEA,4,2026-02-11,Maxilaku,3,0,Confections,Save-a-lot Markets,USA,Margaret,Peacock,Sales Representative,340.0
10882,54,7.45,32,0.15,SAVEA,4,2026-02-11,Tourtière,6,0,Meat/Poultry,Save-a-lot Markets,USA,Margaret,Peacock,Sales Representative,202.64
10883,24,4.5,8,0.0,LONEP,8,2026-02-12,Guaraná Fantástica,1,1,Beverages,Lonesome Pine Restaurant,USA,Laura,Callahan,Inside Sales Coordinator,36.0
10884,21,10.0,40,0.05,LETSS,4,2026-02-12,Sir Rodney's Scones,3,0,Confections,Let's Stop N Shop,USA,Margaret,Peacock,Sales Representative,380.0
10884,56,38.0,21,0.05,LETSS,4,2026-02-12,Gnocchi di nonna Alice,5,0,Grains/Cereals,Let's Stop N Shop,USA,Margaret,Peacock,Sales Representative,758.0999999999999
10884,65,21.05,12,0.05,LETSS,4,2026-02-12,Louisiana Fiery Hot Pepper Sauce,2,0,Condiments,Let's Stop N Shop,USA,Margaret,Peacock,Sales Representative,239.97
10885,2,19.0,20,0.0,SUPRD,6,2026-02-12,Chang,1,0,Beverages,Suprêmes délices,Belgium,Michael,Suyama,Sales Representative,380.0
10885,24,4.5,12,0.0,SUPRD,6,2026-02-12,Guaraná Fantástica,1,1,Beverages,Suprêmes délices,Belgium,Michael,Suyama,Sales Representative,54.0
10885,70,15.0,30,0.0,SUPRD,6,2026-02-12,Outback Lager,1,0,Beverages,Suprêmes délices,Belgium,Michael,Suyama,Sales Representative,450.0
10885,77,13.0,25,0.0,SUPRD,6,2026-02-12,Original Frankfurter grüne Soße,2,0,Condiments,Suprêmes délices,Belgium,Michael,Suyama,Sales Representative,325.0
10886,10,31.0,70,0.0,HANAR,1,2026-02-13,Ikura,8,0,Seafood,Hanari Carnes,Brazil,Nancy,Davolio,Sales Representative,2170.0
10886,31,12.5,35,0.0,HANAR,1,2026-02-13,Gorgonzola Telino,4,0,Dairy Products,Hanari Carnes,Brazil,Nancy,Davolio,Sales Representative,437.5
10886,77,13.0,40,0.0,HANAR,1,2026-02-13,Original Frankfurter grüne Soße,2,0,Condiments,Hanari Carnes,Brazil,Nancy,Davolio,Sales Representative,520.0
10887,25,14.0,5,0.0,GALED,8,2026-02-13,NuNuCa Nuß-Nougat-Creme,3,0,Confections,Galería del gastrónomo,Spain,Laura,Callahan,Inside Sales Coordinator,70.0
10888,2,19.0,20,0.0,GODOS,1,2026-02-16,Chang,1,0,Beverages,Godos Cocina Típica,Spain,Nancy,Davolio,Sales Representative,380.0
10888,68,12.5,18,0.0,GODOS,1,2026-02-16,Scottish Longbreads,3,0,Confections,Godos Cocina Típica,Spain,Nancy,Davolio,Sales Representative,225.0
10889,11,21.0,40,0.0,RATTC,9,2026-02-16,Queso Cabrales,4,0,Dairy Products,Rattlesnake Canyon Grocery,USA,Anne,Dodsworth,Sales Representative,840.0
10889,38,263.5,40,0.0,RATTC,9,2026-02-16,Côte de Blaye,1,0,Beverages,Rattlesnake Canyon Grocery,USA,Anne,Dodsworth,Sales Representative,10540.0
10890,17,39.0,15,0.0,DUMON,7,2026-02-16,Alice Mutton,6,1,Meat/Poultry,Du monde entier,France,Robert,King,Sales Representative,585.0
10890,34,14.0,10,0.0,DUMON,7,2026-02-16,Sasquatch Ale,1,0,Beverages,Du monde entier,France,Robert,King,Sales Representative,140.0
10890,41,9.65,14,0.0,DUMON,7,2026-02-16,Jack's New England Clam Chowder,8,0,Seafood,Du monde entier,France,Robert,King,Sales Representative,135.1
10891,30,25.89,15,0.05,LEHMS,7,2026-02-17,Nord-Ost Matjeshering,8,0,Seafood,Lehmanns Marktstand,Germany,Robert,King,Sales Representative,368.9325
10892,59,55.0,40,0.05,MAISD,4,2026-02-17,Raclette Courdavault,4,0,Dairy Products,Maison Dewey,Belgium,Margaret,Peacock,Sales Representative,2090.0
10893,8,40.0,30,0.0,KOENE,9,2026-02-18,Northwoods Cranberry Sauce,2,0,Condiments,Königlich Essen,Germany,Anne,Dodsworth,Sales Representative,1200.0
10893,24,4.5,10,0.0,KOENE,9,2026-02-18,Guaraná Fantástica,1,1,Beverages,Königlich Essen,Germany,Anne,Dodsworth,Sales Representative,45.0
10893,29,123.79,24,0.0,KOENE,9,2026-02-18,Thüringer Rostbratwurst,6,1,Meat/Poultry,Königlich Essen,Germany,Anne,Dodsworth,Sales Representative,2970.96
10893,30,25.89,35,0.0,KOENE,9,2026-02-18,Nord-Ost Matjeshering,8,0,Seafood,Königlich Essen,Germany,Anne,Dodsworth,Sales Representative,906.15
10893,36,19.0,20,0.0,KOENE,9,2026-02-18,Inlagd Sill,8,0,Seafood,Königlich Essen,Germany,Anne,Dodsworth,Sales Representative,380.0
10894,13,6.0,28,0.05,SAVEA,1,2026-02-18,Konbu,8,0,Seafood,Save-a-lot Markets,USA,Nancy,Davolio,Sales Representative,159.6
10894,69,36.0,50,0.05,SAVEA,1,2026-02-18,Gudbrandsdalsost,4,0,Dairy Products,Save-a-lot Markets,USA,Nancy,Davolio,Sales Representative,1710.0
10894,75,7.75,120,0.05,SAVEA,1,2026-02-18,Rhönbräu Klosterbier,1,0,Beverages,Save-a-lot Markets,USA,Nancy,Davolio,Sales Representative,883.5
10895,24,4.5,110,0.0,ERNSH,3,2026-02-18,Guaraná Fantástica,1,1,Beverages,Ernst Handel,Austria,Janet,Leverling,Sales Representative,495.0
10895,39,18.0,45,0.0,ERNSH,3,2026-02-18,Chartreuse verte,1,0,Beverages,Ernst Handel,Austria,Janet,Leverling,Sales Representative,810.0
10895,40,18.4,91,0.0,ERNSH,3,2026-02-18,Boston Crab Meat,8,0,Seafood,Ernst Handel,Austria,Janet,Leverling,Sales Representative,1674.3999999999999
10895,60,34.0,100,0.0,ERNSH,3,2026-02-18,Camembert Pierrot,4,0,Dairy Products,Ernst Handel,Austria,Janet,Leverling,Sales Representative,3400.0
10896,45,9.5,15,0.0,MAISD,7,2026-02-19,Rogede sild,8,0,Seafood,Maison Dewey,Belgium,Robert,King,Sales Representative,142.5
10896,56,38.0,16,0.0,MAISD,7,2026-02-19,Gnocchi di nonna Alice,5,0,Grains/Cereals,Maison Dewey,Belgium,Robert,King,Sales Representative,608.0
10897,29,123.79,80,0.0,HUNGO,3,2026-02-19,Thüringer Rostbratwurst,6,1,Meat/Poultry,Hungry Owl All-Night Grocers,Ireland,Janet,Leverling,Sales Representative,9903.2
10897,30,25.89,36,0.0,HUNGO,3,2026-02-19,Nord-Ost Matjeshering,8,0,Seafood,Hungry Owl All-Night Grocers,Ireland,Janet,Leverling,Sales Representative,932.04
10898,13,6.0,5,0.0,OCEAN,4,2026-02-20,Konbu,8,0,Seafood,Océano Atlántico Ltda.,Argentina,Margaret,Peacock,Sales Representative,30.0
10899,39,18.0,8,0.15,LILAS,5,2026-02-20,Chartreuse verte,1,0,Beverages,LILA-Supermercado,Venezuela,Steven,Buchanan,Sales Manager,122.39999999999999
10900,70,15.0,3,0.25,WELLI,1,2026-02-20,Outback Lager,1,0,Beverages,Wellington Importadora,Brazil,Nancy,Davolio,Sales Representative,33.75
10901,41,9.65,30,0.0,HILAA,4,2026-02-23,Jack's New England Clam Chowder,8,0,Seafood,HILARION-Abastos,Venezuela,Margaret,Peacock,Sales Representative,289.5
10901,71,21.5,30,0.0,HILAA,4,2026-02-23,Flotemysost,4,0,Dairy Products,HILARION-Abastos,Venezuela,Margaret,Peacock,Sales Representative,645.0
10902,55,24.0,30,0.15,FOLKO,1,2026-02-23,Pâté chinois,6,0,Meat/Poultry,Folk och fä HB,Sweden,Nancy,Davolio,Sales Representative,612.0
10902,62,49.3,6,0.15,FOLKO,1,2026-02-23,Tarte au sucre,3,0,Confections,Folk och fä HB,Sweden,Nancy,Davolio,Sales Representative,251.42999999999995
10903,13,6.0,40,0.0,HANAR,3,2026-02-24,Konbu,8,0,Seafood,Hanari Carnes,Brazil,Janet,Leverling,Sales Representative,240.0
10903,65,21.05,21,0.0,HANAR,3,2026-02-24,Louisiana Fiery Hot Pepper Sauce,2,0,Condiments,Hanari Carnes,Brazil,Janet,Leverling,Sales Representative,442.05
10903,68,12.5,20,0.0,HANAR,3,2026-02-24,Scottish Longbreads,3,0,Confections,Hanari Carnes,Brazil,Janet,Leverling,Sales Representative,250.0
10904,58,13.25,15,0.0,WHITC,3,2026-02-24,Escargots de Bourgogne,8,0,Seafood,White Clover Markets,USA,Janet,Leverling,Sales Representative,198.75
10904,62,49.3,35,0.0,WHITC,3,2026-02-24,Tarte au sucre,3,0,Confections,White Clover Markets,USA,Janet,Leverling,Sales Representative,1725.5
10905,1,18.0,20,0.05,WELLI,9,2026-02-24,Chai,1,0,Beverages,Wellington Importadora,Brazil,Anne,Dodsworth,Sales Representative,342.0
10906,61,28.5,15,0.0,WOLZA,4,2026-02-25,Sirop d'érable,2,0,Condiments,Wolski  Zajazd,Poland,Margaret,Peacock,Sales Representative,427.5
10907,75,7.75,14,0.0,SPECD,6,2026-02-25,Rhönbräu Klosterbier,1,0,Beverages,Spécialités du monde,France,Michael,Suyama,Sales Representative,108.5
10908,7,30.0,20,0.05,REGGC,4,2026-02-26,Uncle Bob's Organic Dried Pears,7,0,Produce,Reggiani Caseifici,Italy,Margaret,Peacock,Sales Representative,570.0
10908,52,7.0,14,0.05,REGGC,4,2026-02-26,Filo Mix,5,0,Grains/Cereals,Reggiani Caseifici,Italy,Margaret,Peacock,Sales Representative,93.1
10909,7,30.0,12,0.0,SANTG,1,2026-02-26,Uncle Bob's Organic Dried Pears,7,0,Produce,Santé Gourmet,Norway,Nancy,Davolio,Sales Representative,360.0
10909,16,17.45,15,0.0,SANTG,1,2026-02-26,Pavlova,3,0,Confections,Santé Gourmet,Norway,Nancy,Davolio,Sales Representative,261.75
10909,41,9.65,5,0.0,SANTG,1,2026-02-26,Jack's New England Clam Chowder,8,0,Seafood,Santé Gourmet,Norway,Nancy,Davolio,Sales Representative,48.25
10910,19,9.2,12,0.0,WILMK,1,2026-02-26,Teatime Chocolate Biscuits,3,0,Confections,Wilman Kala,Finland,Nancy,Davolio,Sales Representative,110.39999999999999
10910,49,20.0,10,0.0,WILMK,1,2026-02-26,Maxilaku,3,0,Confections,Wilman Kala,Finland,Nancy,Davolio,Sales Representative,200.0
10910,61,28.5,5,0.0,WILMK,1,2026-02-26,Sirop d'érable,2,0,Condiments,Wilman Kala,Finland,Nancy,Davolio,Sales Representative,142.5
10911,1,18.0,10,0.0,GODOS,3,2026-02-26,Chai,1,0,Beverages,Godos Cocina Típica,Spain,Janet,Leverling,Sales Representative,180.0
10911,17,39.0,12,0.0,GODOS,3,2026-02-26,Alice Mutton,6,1,Meat/Poultry,Godos Cocina Típica,Spain,Janet,Leverling,Sales Representative,468.0
10911,67,14.0,15,0.0,GODOS,3,2026-02-26,Laughing Lumberjack Lager,1,0,Beverages,Godos Cocina Típica,Spain,Janet,Leverling,Sales Representative,210.0
10912,11,21.0,40,0.25,HUNGO,2,2026-02-26,Queso Cabrales,4,0,Dairy Products,Hungry Owl All-Night Grocers,Ireland,Andrew,Fuller,Vice President Sales,630.0
10912,29,123.79,60,0.25,HUNGO,2,2026-02-26,Thüringer Rostbratwurst,6,1,Meat/Poultry,Hungry Owl All-Night Grocers,Ireland,Andrew,Fuller,Vice President Sales,5570.55
10913,4,22.0,30,0.25,QUEEN,4,2026-02-26,Chef Anton's Cajun Seasoning,2,0,Condiments,Queen Cozinha,Brazil,Margaret,Peacock,Sales Representative,495.0
10913,33,2.5,40,0.25,QUEEN,4,2026-02-26,Geitost,4,0,Dairy Products,Queen Cozinha,Brazil,Margaret,Peacock,Sales Representative,75.0
10913,58,13.25,15,0.0,QUEEN,4,2026-02-26,Escargots de Bourgogne,8,0,Seafood,Queen Cozinha,Brazil,Margaret,Peacock,Sales Representative,198.75
10914,71,21.5,25,0.0,QUEEN,6,2026-02-27,Flotemysost,4,0,Dairy Products,Queen Cozinha,Brazil,Michael,Suyama,Sales Representative,537.5
10915,17,39.0,10,0.0,TORTU,2,2026-02-27,Alice Mutton,6,1,Meat/Poultry,Tortuga Restaurante,Mexico,Andrew,Fuller,Vice President Sales,390.0
10915,33,2.5,30,0.0,TORTU,2,2026-02-27,Geitost,4,0,Dairy Products,Tortuga Restaurante,Mexico,Andrew,Fuller,Vice President Sales,75.0
10915,54,7.45,10,0.0,TORTU,2,2026-02-27,Tourtière,6,0,Meat/Poultry,Tortuga Restaurante,Mexico,Andrew,Fuller,Vice President Sales,74.5
10916,16,17.45,6,0.0,RANCH,1,2026-02-27,Pavlova,3,0,Confections,Rancho grande,Argentina,Nancy,Davolio,Sales Representative,104.69999999999999
10916,32,32.0,6,0.0,RANCH,1,2026-02-27,Mascarpone Fabioli,4,0,Dairy Products,Rancho grande,Argentina,Nancy,Davolio,Sales Representative,192.0
10916,57,19.5,20,0.0,RANCH,1,2026-02-27,Ravioli Angelo,5,0,Grains/Cereals,Rancho grande,Argentina,Nancy,Davolio,Sales Representative,390.0
10917,30,25.89,1,0.0,ROMEY,4,2026-03-02,Nord-Ost Matjeshering,8,0,Seafood,Romero y tomillo,Spain,Margaret,Peacock,Sales Representative,25.89
10917,60,34.0,10,0.0,ROMEY,4,2026-03-02,Camembert Pierrot,4,0,Dairy Products,Romero y tomillo,Spain,Margaret,Peacock,Sales Representative,340.0
10918,1,18.0,60,0.25,BOTTM,3,2026-03-02,Chai,1,0,Beverages,Bottom-Dollar Markets,Canada,Janet,Leverling,Sales Representative,810.0
10918,60,34.0,25,0.25,BOTTM,3,2026-03-02,Camembert Pierrot,4,0,Dairy Products,Bottom-Dollar Markets,Canada,Janet,Leverling,Sales Representative,637.5
10919,16,17.45,24,0.0,LINOD,2,2026-03-02,Pavlova,3,0,Confections,LINO-Delicateses,Venezuela,Andrew,Fuller,Vice President Sales,418.79999999999995
10919,25,14.0,24,0.0,LINOD,2,2026-03-02,NuNuCa Nuß-Nougat-Creme,3,0,Confections,LINO-Delicateses,Venezuela,Andrew,Fuller,Vice President Sales,336.0
10919,40,18.4,20,0.0,LINOD,2,2026-03-02,Boston Crab Meat,8,0,Seafood,LINO-Delicateses,Venezuela,Andrew,Fuller,Vice President Sales,368.0
10920,50,16.25,24,0.0,AROUT,4,2026-03-03,Valkoinen suklaa,3,0,Confections,Around the Horn,UK,Margaret,Peacock,Sales Representative,390.0
10921,35,18.0,10,0.0,VAFFE,1,2026-03-03,Steeleye Stout,1,0,Beverages,Vaffeljernet,Denmark,Nancy,Davolio,Sales Representative,180.0
10921,63,43.9,40,0.0,VAFFE,1,2026-03-03,Vegie-spread,2,0,Condiments,Vaffeljernet,Denmark,Nancy,Davolio,Sales Representative,1756.0
10922,17,39.0,15,0.0,HANAR,5,2026-03-03,Alice Mutton,6,1,Meat/Poultry,Hanari Carnes,Brazil,Steven,Buchanan,Sales Manager,585.0
10922,24,4.5,35,0.0,HANAR,5,2026-03-03,Guaraná Fantástica,1,1,Beverages,Hanari Carnes,Brazil,Steven,Buchanan,Sales Manager,157.5
10923,42,14.0,10,0.2,LAMAI,7,2026-03-03,Singaporean Hokkien Fried Mee,5,1,Grains/Cereals,La maison d'Asie,France,Robert,King,Sales Representative,112.0
10923,43,46.0,10,0.2,LAMAI,7,2026-03-03,Ipoh Coffee,1,0,Beverages,La maison d'Asie,France,Robert,King,Sales Representative,368.0
10923,67,14.0,24,0.2,LAMAI,7,2026-03-03,Laughing Lumberjack Lager,1,0,Beverages,La maison d'Asie,France,Robert,King,Sales Representative,268.8
10924,10,31.0,20,0.1,BERGS,3,2026-03-04,Ikura,8,0,Seafood,Berglunds snabbköp,Sweden,Janet,Leverling,Sales Representative,558.0
10924,28,45.6,30,0.1,BERGS,3,2026-03-04,Rössle Sauerkraut,7,1,Produce,Berglunds snabbköp,Sweden,Janet,Leverling,Sales Representative,1231.2
10924,75,7.75,6,0.0,BERGS,3,2026-03-04,Rhönbräu Klosterbier,1,0,Beverages,Berglunds snabbköp,Sweden,Janet,Leverling,Sales Representative,46.5
10925,36,19.0,25,0.15,HANAR,3,2026-03-04,Inlagd Sill,8,0,Seafood,Hanari Carnes,Brazil,Janet,Leverling,Sales Representative,403.75
10925,52,7.0,12,0.15,HANAR,3,2026-03-04,Filo Mix,5,0,Grains/Cereals,Hanari Carnes,Brazil,Janet,Leverling,Sales Representative,71.39999999999999
10926,11,21.0,2,0.0,ANATR,4,2026-03-04,Queso Cabrales,4,0,Dairy Products,Ana Trujillo Emparedados y helados,Mexico,Margaret,Peacock,Sales Representative,42.0
10926,13,6.0,10,0.0,ANATR,4,2026-03-04,Konbu,8,0,Seafood,Ana Trujillo Emparedados y helados,Mexico,Margaret,Peacock,Sales Representative,60.0
10926,19,9.2,7,0.0,ANATR,4,2026-03-04,Teatime Chocolate Biscuits,3,0,Confections,Ana Trujillo Emparedados y helados,Mexico,Margaret,Peacock,Sales Representative,64.39999999999999
10926,72,34.8,10,0.0,ANATR,4,2026-03-04,Mozzarella di Giovanni,4,0,Dairy Products,Ana Trujillo Emparedados y helados,Mexico,Margaret,Peacock,Sales Representative,348.0
10927,20,81.0,5,0.0,LACOR,4,2026-03-05,Sir Rodney's Marmalade,3,0,Confections,La corne d'abondance,France,Margaret,Peacock,Sales Representative,405.0
10927,52,7.0,5,0.0,LACOR,4,2026-03-05,Filo Mix,5,0,Grains/Cereals,La corne d'abondance,France,Margaret,Peacock,Sales Representative,35.0
10927,76,18.0,20,0.0,LACOR,4,2026-03-05,Lakkalikööri,1,0,Beverages,La corne d'abondance,France,Margaret,Peacock,Sales Representative,360.0
